label,m4l,pT_max,eta_diff
background,93.7865945005505,33.052680097737074,1.6408067154400778
background,64.08444829507704,61.99537967945663,1.51533712618539
background,108.98483100422865,38.20636544752464,1.1012751479736433
background,106.42494058411634,41.12631754035791,2.1782547969362933
background,89.82988741386475,18.35878121941913,1.7819904892493283
background,107.42590518079089,45.32308227754259,1.7040276838586808
background,96.14780677799513,39.97940288963774,0.8092669295714835
background,105.25839160635904,13.241942164362733,1.9129768911540275
background,82.86650470459237,48.12694749038454,1.3611808158052523
background,88.24305030470649,34.917310799107725,1.5929675044681466
background,99.19018592577545,21.66870559287081,2.1704603710478776
background,109.87305347048162,18.818533450133735,1.446559329166878
background,78.12335182455577,38.029143910232335,0.9431423886541612
background,87.41465006270695,17.63077137680301,1.6912684956504362
background,90.53323353750211,24.582605831905116,1.9754019597348838
background,92.9878784992964,40.819966774777185,1.3004660259425072
background,90.4714058914089,35.94049055725346,1.397028665443504
background,94.67017383786349,40.335485077420714,1.3626010854115465
background,90.82079784757379,31.196942504590726,0.8091734412272134
background,93.48990876883451,46.31623144807903,1.2872211681805443
background,93.29579005497813,40.712080133026326,1.789948399362177
background,76.29706656777864,35.88098551584323,0.8659689304087503
background,89.26752052305415,24.78762003367981,1.488111279437692
background,96.28564362882977,29.439986252370527,0.5863389861185399
background,112.88814217563628,26.5806568116278,1.453971662459216
background,101.22375813628588,18.828500244783875,0.09276581153218966
background,91.41209860959762,29.055140232720188,0.5893683918803724
background,87.23995308099788,33.234481485838366,2.308835165016128
background,88.12814737446405,10.82670239472646,1.4583965889438373
background,86.69417482891687,33.480837058471906,1.4087806155507956
background,79.25608856524642,21.251224887433587,0.9377300616633713
background,91.51899130389855,28.359268213437055,1.3979265768231959
background,98.42781897214955,5.426057847465998,0.7706651950096184
background,83.93602101674706,25.06217455509815,1.2489751654810015
background,88.06696615390187,20.324330904703224,2.120901996917279
background,100.30942769742298,53.66194682565645,0.9108764371456166
background,86.40347658260902,19.730095918838053,1.973231062491413
background,97.2414276656584,29.13794037618854,1.1277373044751329
background,91.16851078910278,21.293214575272593,1.885590478895833
background,113.66766485207991,44.60476331648987,0.933026746037968
background,110.72702072350467,19.434472726794482,1.6546934475065609
background,97.47047387330049,27.785040705099927,1.6130337655863192
background,93.44869613979832,26.22752710026223,2.555987970423681
background,75.9013436457592,59.92002414285717,1.376446993572853
background,90.14047861385222,35.55578666232794,1.8804446542520985
background,95.79676358062909,30.51106574134909,0.7622268374332972
background,103.86015650787928,38.94722950742829,1.8810351611645333
background,90.65644638466378,37.65625528346028,0.8400307140149433
background,98.36573646226428,35.46384770648919,1.205246209809768
background,86.68920803743111,36.882512131624495,1.9531267177742306
background,99.06166475642566,28.659570137737216,1.1640015273541766
background,85.28916357299168,32.89666163931421,0.5679486230567794
background,77.05640863088806,44.85641692016739,1.4048880073659915
background,78.13200194862561,25.819633593768412,2.1645807322907533
background,80.28672089466109,62.47259917529233,2.074593498751476
background,91.86766628224333,29.700724017491748,1.8065692253641568
background,83.06637291933677,17.959906764911906,0.6464920088512395
background,103.17545112083072,66.23568296071326,1.2221660035728523
background,68.62687949730882,22.385604402192687,1.3174083447431546
background,93.7753361979136,36.12363861350072,1.1810730855740281
background,103.11281502113168,26.87027678076785,0.6550307993350883
background,79.21786335801512,30.849794725255716,0.4869527344059643
background,85.88136661484393,21.860414407031048,1.612894229099839
background,83.06422832456948,22.964252976114903,1.1385323179142972
background,88.12895368765906,16.888259888951225,1.0448890124943864
background,99.81077141590357,24.475877977763147,2.4693066289095
background,90.4044961855054,24.383342871860172,2.047168013522589
background,70.05360866251637,21.891257553835338,1.8019089377217226
background,94.54036214022224,11.543013203245305,2.1171832710239977
background,87.13542143941228,19.088736227244855,1.947039759385163
background,93.26521438721849,31.423248429663648,1.7432384398211667
background,89.92816924926859,19.492282373743087,1.5003120571643613
background,86.44172305832689,33.76718901230088,1.2108209818915157
background,91.70572874436765,32.98628073325813,1.7229565094163877
background,100.36444092842372,36.401227364563404,0.9362001014377029
background,77.0455970781524,36.16776281136069,1.0923617255883231
background,96.08724882388398,23.751365552205566,0.6858794519153925
background,74.77724137326187,25.136103594477806,1.7322187534615034
background,95.09830040114866,40.65552761020859,1.6234526231436563
background,110.38260916422215,26.337503292762054,1.9909228498847416
background,94.09823004360989,51.60328117144629,1.72592411571044
background,95.73368498073225,35.41241023144633,0.8151033948119395
background,88.41516082803157,20.470631473357532,1.5790903026448961
background,84.22177183786366,44.60018793369069,1.4427361624138708
background,76.74153662898331,23.10048065053566,1.6866469223700198
background,74.3820564816286,34.41245496693672,1.7111526205901555
background,86.40290627099012,40.826926493784626,1.2347716922052059
background,87.51362308790165,21.932446949263543,1.3177867223886437
background,83.06013459923855,47.00248851422522,1.6592013266264547
background,97.90705631986049,36.70956148161022,0.7561875236014614
background,83.03421705526355,19.160855231906474,0.7201453535901519
background,87.15639165002682,17.481492984806895,1.3120012601482862
background,76.67674356585096,-1.768680182646369,2.8530512684326266
background,83.7442585736957,37.30967047640356,1.0892429040801237
background,95.70375421679066,51.5028063817154,1.3606355694268562
background,97.32035161026552,41.346753516752436,1.3694947288788437
background,81.85531126633803,38.530609681902256,1.18048613807994
background,88.63535312414831,29.903328408720068,1.5672093204455937
background,90.62343563311532,36.13838064763102,0.7058222646238856
background,85.17322320559869,49.261048924461434,2.120696383935134
background,88.00336507527646,45.696740264828584,0.7488240140777498
background,68.5104502216781,27.322393402729166,2.26421588603108
background,79.64893230095296,25.649984847797143,1.9072619192198255
background,69.68183383315915,18.87510336038776,1.6332184879882083
background,85.92867399817882,31.286123813780364,0.5861865366922292
background,78.24669060632148,36.491068598978,1.8420678029226218
background,81.58219908805437,22.52198389582538,2.2071037981816843
background,94.79367027092393,27.64645781639907,1.4245079103216576
background,88.11653271190711,36.25760882981449,1.386222724649728
background,89.4167188895099,34.10701701150877,1.8551880925041397
background,99.64692396758825,6.785471620911556,2.050143632643872
background,73.26820963801667,41.20169014758048,1.3247837007591918
background,98.8334761725645,29.372005730592807,1.638678265536912
background,78.69405052248709,33.29474534928478,1.1927858472212023
background,103.03125628781896,43.71258135421273,1.3170205961090466
background,89.17664922519721,34.00136726320105,1.1143441703070405
background,103.17752856669823,30.26928298968571,2.8731096656254085
background,63.21947907982401,31.942211271879632,2.0911429297015767
background,90.67870323265646,33.92855297004745,2.5758853964312176
background,89.13172853113983,53.29384950733745,2.582683605305303
background,111.17148598075264,11.759587457640539,1.0805030032644471
background,86.5629252201114,33.33407322905493,0.9774282893189834
background,81.52130991149232,27.899915041752188,1.3451971393113487
background,76.90051380005706,11.763256627348564,2.2176095839648013
background,99.90104893288355,47.09632247789875,1.664938707079734
background,95.13213095717468,18.264575613232118,1.58996804463555
background,79.01534946977955,35.814396095130896,1.9445765614916999
background,91.91659659925222,26.075725259657396,1.130108567921528
background,97.16807280953704,48.46187892441583,1.6280283082060527
background,96.7342020008632,31.167777778421254,2.362264747772013
background,101.4747048324211,54.595558550648626,0.9282340023581516
background,71.16517254522198,35.576681666953384,1.3509289733850094
background,90.58428183429365,37.96422788600981,0.7553737689633249
background,96.54613277041528,24.84835082203886,1.9054801978648286
background,90.99973749232969,34.805142125332736,0.6678853458247699
background,89.66323020438941,29.444922484405165,1.6030097975897144
background,73.05619652709649,34.74064226203361,1.4612082765114993
background,75.22110183536125,33.55601530541734,2.40630327910354
background,86.48273398939689,24.06466018664287,1.568320076371179
background,77.66160991460966,38.96658507834569,2.296959950236798
background,86.17204343175824,55.66652027098844,1.980567755856996
background,110.0468776579575,27.944608085291595,1.018520841419757
background,93.26289246587673,21.977299808180444,0.7491925457687617
background,84.87719580428036,21.595364970229543,1.9071433791803432
background,102.79941378929279,47.07385946200268,1.199181975995171
background,88.08094295924289,19.371363261916756,1.4413935338259554
background,73.94005263316156,23.739527431354382,1.6963147676513937
background,98.91905766180683,21.940247442032398,2.487290970403545
background,104.67234610993458,27.429901498217617,0.7305292868344482
background,99.81251562831667,29.334541354227927,1.3364319008110221
background,66.77272892156046,18.891261400008574,1.2480519874881302
background,100.47092106654986,55.13157644173227,1.7286490142757949
background,113.74227869004899,13.32462266201457,0.8477759636785057
background,86.09094676334132,43.90833183545438,1.3733469935339844
background,78.12597264208287,42.87321885412577,2.4754760725128127
background,88.57228985822607,39.69343186373883,0.8839340322976253
background,64.92459405816153,57.49534683428493,1.282863634749719
background,71.29915662366017,50.86017853968741,1.398855718960784
background,81.32708595940134,31.78148615851086,1.8847350237021319
background,89.99143230349385,19.15346424257112,0.34934089875807617
background,91.07874060772309,36.61291614942135,2.3112646292374373
background,60.932366300769864,27.10030615693898,0.4724739643606184
background,80.11889548323197,22.090670542749123,1.0128576640631004
background,82.85307645178378,9.647798158800104,1.0988492055646049
background,89.49701877149724,44.62675917118485,1.215788748485024
background,97.273627449724,14.571854433119778,1.007932806062571
background,69.381271340768,15.711236533219378,0.7456108242121638
background,80.00815292805191,51.011993471188205,1.0034582466735351
background,84.55376274056283,36.27515505478577,1.3983293015993672
background,82.7151951809364,11.044813861759042,0.9724479932192034
background,91.5440233873769,9.111286800061794,1.7813781795599644
background,87.53201294298496,36.556295365599304,1.3308191965367802
background,101.59443972173908,32.821289292057564,1.9611026726522283
background,82.61283881492146,29.441893931900886,1.6844329410154972
background,96.50680126825634,31.514473980441387,1.5494954586230385
background,84.00712622775634,13.743539935124996,1.5161126317553189
background,72.14645280311022,13.257880573720879,0.9806754074609745
background,93.98699716371372,24.184246143673462,1.4490228185750365
background,90.66271755931584,31.150870580922255,1.0160452942811737
background,100.68510415390698,17.834022903248872,1.778052204798675
background,108.71477816136817,41.647974190953875,1.2787630393537939
background,102.46529593396367,28.087035571921074,1.0604071735933946
background,82.13359033602946,20.293107168024004,2.5028629487581
background,91.72992309646459,7.889553662064881,1.5468780431472107
background,87.61900565118087,50.8152123195965,1.7413789615569628
background,80.02166833127839,60.32971147786829,1.7212043104476331
background,108.73504453191674,27.700087446428658,1.831798478188824
background,85.93514157356216,53.10153577376441,0.8938298566978191
background,94.12666233161276,31.309974104156606,2.134589183755255
background,78.63090965987672,30.410576876644022,1.7420299440012577
background,91.98886438511458,26.822756986555188,1.6022988830327192
background,85.89595057763238,67.62962377882998,1.8338084155969887
background,62.74504510161165,40.742691780010844,2.0156991081117117
background,96.88242358033533,27.911645350825026,1.5957235938956267
background,87.8397299645838,42.85224892920965,1.5784285440875305
background,91.56090969652607,49.60264352586456,1.1363028232346184
background,81.13910718515518,39.11067984711566,1.2797437535647345
background,89.83961287447448,51.55394173823412,1.6446353226824009
background,98.49882066233184,40.25295207306551,1.990736576495377
background,93.6807367168242,14.473759813523888,1.5393355841780754
background,91.38783987207069,46.57361401652522,1.6432781966992893
background,81.75031738015002,30.611071346002937,1.2239932525020478
background,81.43583290654523,29.618844774651695,0.8329559399460267
background,107.78389953368634,24.890143661325745,1.3970977697562614
background,96.56877967031278,28.2934444884372,1.4178292167331108
background,88.95383709639692,25.442641282504326,0.8014113240696027
background,97.60055505656446,36.76952368008619,1.490922465139074
background,102.70649578240653,41.69356889696107,1.54149590542206
background,100.81028828821167,31.717648606089085,1.572233195183591
background,95.60214835961776,12.49563071440202,1.6005185280655085
background,83.03068831608485,28.930305220746146,1.8391444962290018
background,87.44248393136085,51.82590488137978,1.0970212035425018
background,90.19494375206584,37.46784077690934,2.10277368777392
background,92.92883029595225,42.057002414183515,1.6325355439260323
background,94.4041914877597,-0.4430387878515738,1.8801054335232388
background,102.44296845870257,32.17086686826288,1.688868760743283
background,105.55522154236849,47.51292545937343,2.3174679551933757
background,85.63121419299719,35.82011001994463,1.485107317381167
background,88.13729766533942,31.26833874085309,2.124298753316807
background,89.26717013087668,35.89030115947134,1.3339527446001067
background,87.63554857255919,12.258898214079338,1.440599128974309
background,89.26953868270603,10.112626691838528,2.1811204148489605
background,99.60389528504719,11.51783909592865,1.1715683486804793
background,87.96457553760294,5.398186588080533,1.4255561199916396
background,81.72789130428043,33.31712625890508,1.3258898496352958
background,89.81531625177858,24.32674636610646,1.7581726371579713
background,85.32367550722395,21.411640950594265,1.335277812964427
background,94.51464321317916,39.83600761729896,0.35198802790891004
background,89.53183139395425,36.756212231073135,1.7409187762181935
background,94.59480691416219,28.916963336248063,1.3847454098077048
background,77.64373310362568,13.196694435056049,1.7567007486813735
background,82.65285744751162,27.397804414276447,1.7745101125050557
background,99.28672538477436,17.110820185113464,1.9854115941481716
background,80.35831420623872,43.61851905974286,2.2650770694708475
background,98.10898285923557,38.50429319599809,1.9466573437025803
background,103.25013282462447,20.546585603072778,1.2834304101048173
background,85.98602887213936,11.293145371372809,1.4907165581172814
background,84.02044169656187,27.085535810732704,1.021682646105107
background,91.05224522684598,34.81062732984796,1.5732281567818258
background,79.04798359438253,25.00556789549293,2.7715577727275695
background,92.55188878077615,52.86193558945204,1.7434106420868607
background,80.20771237817736,19.774928351977188,1.6017648137479263
background,96.48558618389066,36.47726018774721,1.0135411199747575
background,107.52679199832139,55.6391148807755,1.2952877460770384
background,85.25549585926363,24.178861200042665,1.0839296246240249
background,101.35797583254161,15.46765538826811,1.4522535564603085
background,90.16546775005503,46.625223366798565,1.634042463477615
background,121.23192964017946,27.42647481929331,1.6866535856372522
background,97.19557674940408,13.199039584011562,1.194168925803527
background,93.31016956872003,15.85459906672306,2.0543828694545803
background,99.03597699890335,15.705176522772213,1.2144081647843594
background,94.3167196437901,37.696322083127164,1.3026132434927276
background,79.88795694532018,34.57669861037942,2.164433302702891
background,75.13858683391418,32.18495638946853,1.7859047360816593
background,89.79510878029988,44.62600879660666,0.8442905017328187
background,91.50126263186253,13.0664791561795,1.8525668790614307
background,103.7701803658365,31.90336419490182,1.7552971452553037
background,73.67948275077227,40.905221875498015,1.2766266340067307
background,101.24167065811834,24.821015874691287,0.5129053056994973
background,98.70892093524358,35.81707799983964,1.0549921613156774
background,101.67813741643546,20.480216454082917,1.743003500745815
background,104.73953384454425,20.41445710524739,1.107616252897833
background,78.05054540603041,40.24027940570643,1.957991708121359
background,92.27824488814409,29.192325982381867,0.7554768902624225
background,90.26029311190076,13.830624416459546,0.8692242891062925
background,92.44977701418036,15.449877517007405,1.2087363528935884
background,66.71173819012527,29.3174875924947,0.8105566072770304
background,97.39859284007734,37.52219335791382,1.7123788075484287
background,94.01319143418007,11.440142679140234,1.770963895893616
background,89.3744225055275,13.130537983501492,1.5761141810800678
background,87.80261620121709,19.917573766275613,2.01044891054494
background,87.30525560944234,36.62704132217747,1.6707544109269454
background,101.89576139167217,23.543294390856705,1.3060314970047826
background,74.06828186355851,47.35319678718099,2.2500280979905565
background,87.16456494177892,36.32940359470636,1.6569394007001672
background,81.31632865257768,9.420523117683743,0.9266189034853438
background,89.66666609517547,12.595789705617888,1.0175945237922948
background,85.02755936209341,19.31641724521002,2.30087416141639
background,98.84514249144618,27.513491306370213,1.6771136504110793
background,93.91186875362055,22.754220272796676,2.0167589635269776
background,78.35263378988583,11.264988456151531,1.4547462779052975
background,101.85652121019943,20.97265012244798,2.1370365477381323
background,97.53756502465676,49.109218097269576,1.6136260420703923
background,94.56195171758885,20.44337761762234,1.1435088573143575
background,79.56878390066345,44.75753511726333,2.0537821283733617
background,92.89966623164253,19.94746233920609,2.0207867689238865
background,98.75707820333967,0.13315304056946786,1.009698417529266
background,94.2617684932862,39.627197130640305,0.7635563328396081
background,82.76548735267448,34.76775217394296,1.8272100574085866
background,91.91788065736108,20.498753938078654,1.4542223178418487
background,93.58674522627015,18.40864662481799,1.717014538995733
background,97.64144334047603,27.594761453303263,2.141961125105821
background,97.66541770443979,37.236236295685956,1.743984413504347
background,105.22724299760903,30.85030398796116,2.894324726346391
background,75.40209185906825,-1.5237350844667485,1.12177420293215
background,87.20862632741233,6.8629734317750275,1.5777952830373823
background,102.98322820598479,22.84003997991376,1.4191420392645755
background,80.15646558521817,28.04761930811452,1.5394266794316485
background,108.35597591629606,15.212541655278532,2.3254255910915207
background,84.32677573894414,20.528208358830344,1.3275442369990744
background,67.25745078177171,41.72421241621136,1.2697836102442976
background,86.42394814849631,25.683727072492186,1.881888388955285
background,93.58902481148246,25.745314008887647,1.830199909718193
background,86.70339558901983,9.06024671210885,1.952746483646916
background,90.85045640747553,54.241724789863376,2.6775496100337346
background,91.68870467396573,37.61327629464607,1.7982702364776406
background,94.02126165557317,29.378220610902748,0.731742369599739
background,119.19742478154143,33.00214476396449,1.8529676706781781
background,90.20778027039835,32.28889869651649,1.7242074799464677
background,97.68161168137519,-0.3282960608139458,0.6748448380613525
background,100.60561972033545,23.92915944596793,1.5725076062042147
background,106.89615201177202,30.611784721811123,1.3926301865808437
background,91.90305104218226,29.327662144543595,0.9087515563031175
background,100.10826439775778,37.215502005216315,1.3012887313900732
background,84.65683080120482,46.76224215728143,1.7798485886232096
background,85.18655536288874,24.2921701317436,1.3049874569777111
background,91.08942486765042,20.896915030909607,1.9022088716626402
background,94.1349973232162,11.79573303927909,2.479926073881148
background,90.69130288132803,29.649508993366293,1.8602265072550797
background,102.23453112092145,25.75165067607847,2.1460358915602384
background,112.39822182283946,25.58619623188363,2.669820234990839
background,83.65841521790905,36.58746179091054,1.2530911150970516
background,83.35598730112476,11.097723222399718,2.0866111546562274
background,101.44995045679295,33.01460272457941,1.9910185276082224
background,99.46326624131525,26.931102019635087,1.2557319300930276
background,106.03010996967005,40.19923220120939,1.644812108169565
background,83.2968512936555,36.892233240501824,1.9442206591128295
background,102.45345717342477,64.12566061024356,1.5424159550407683
background,102.73834964866114,43.23001349335459,1.4064822372761272
background,93.72057135076894,36.997012316185426,1.8199745624171295
background,80.20005867693858,19.851036840126955,1.516676710050892
background,91.53313239714443,31.150713744580948,0.6330593739601141
background,79.69818442888614,6.772460581173022,2.4233871802191573
background,101.19144824597444,12.749249576792955,1.3634606821817485
background,98.2335376198326,30.62166718213442,1.6087549332079407
background,80.57633170797469,34.76728866810344,1.426311032161418
background,84.80479863691251,10.440470634661697,1.7070680199000203
background,91.6264283010151,63.88191321262336,2.2488368163792045
background,94.63025756151805,9.574800924272104,2.466425143774412
background,101.13790620159533,18.78457032823445,2.2696313337842935
background,87.03598512638517,15.867247068369803,1.32132468369835
background,96.06975811746831,34.56184858992387,2.061298016400757
background,81.24173771318847,8.49522417004465,0.5145993351951103
background,95.74390122631688,30.878300917678924,1.3479291529743194
background,69.21201470597562,45.066821359785905,2.0695001368991255
background,91.29080395440383,55.966333754051014,1.7851458675807017
background,99.67464394441261,35.181032799350625,1.2928842575564827
background,93.55070208088951,38.00144922310893,0.8141280511097942
background,89.85778191872193,36.71995692713157,1.6370457942688947
background,96.17865224242601,41.60377714203148,1.9611937227016278
background,99.26109332568825,20.01086047613721,1.4471854915327687
background,84.33347830584661,2.01244539573225,1.1965091945041546
background,83.3897316899717,40.94856464848378,0.9055452785550662
background,106.35683959128825,38.43156095119822,1.4893494771607967
background,95.39608680939075,18.938762715812594,1.2080346226910774
background,99.35475542696778,47.83639044652446,1.8004142603188678
background,81.14094146093761,17.426874272851062,1.7576698567083122
background,88.2289872134131,47.55195791344478,1.5523865381981288
background,94.46073182473019,26.7053794499643,0.6977719989543627
background,78.9476158615878,15.022575698223747,1.1030943283736008
background,81.28311582510527,25.380940505153678,1.5534309924519334
background,100.34838195112401,4.942576805197447,1.8276456903946958
background,84.10324211655777,19.44026993673406,2.329583082810768
background,105.57440058810782,29.78663834548997,1.3094449216572188
background,94.53874129444492,26.422954484613346,1.9289688768204805
background,74.21422127532713,35.533046089162305,1.5509156888701194
background,90.68269666707093,26.06226605803994,1.3167967717847398
background,109.52949713264283,40.242636511533846,1.248381010772552
background,86.65826418674033,16.16065056332841,1.2763331748126612
background,97.92692541649772,38.48942480571207,1.584782814947971
background,95.68186283178369,43.190626518650795,0.5249798729673267
background,85.39140330428255,29.931881299435542,1.420179629870221
background,75.52216129790847,31.81120369643157,0.9369439633933223
background,99.68184850310608,20.86383234938715,1.4080321789181316
background,94.33939363500255,46.66806530956308,1.6282901150387141
background,92.22934255262153,39.443665987540804,1.7925490453683133
background,87.60714764680648,23.009275707676448,0.742333052188817
background,97.1089798187284,16.906942544473495,0.5985736695361257
background,98.39983728062637,6.081884127900761,1.8278244934174226
background,104.82245044654333,45.785109937995735,1.5527800811812735
background,96.52636233516435,27.66712802184049,2.18760106839055
background,99.75923322063096,21.62833168364502,0.9486194183682058
background,63.25134342052073,28.84777980190682,2.248940885542427
background,96.69096935317995,36.07165619612628,1.36445611769287
background,75.62274508757993,13.703127855779242,1.6077500184012654
background,88.36902127990177,41.479450749451416,1.3091825779912132
background,88.81193953123466,33.739561998154265,1.6185082153666144
background,91.16040563138579,24.936818625559543,1.5662680601920045
background,89.72504053804671,14.768653151913536,1.1925711683969467
background,83.2344396832642,6.649158845455487,1.637897017556398
background,83.14747246810782,34.31133246273121,0.6002407412799805
background,96.56182241456322,19.79938511727107,1.3429270670225464
background,93.77943954840757,19.542136632953476,0.9897394111559913
background,92.27091905417946,2.4193676925316954,0.9710306034871624
background,105.51181764351978,46.87869443395939,1.7272352461856102
background,101.37367182222259,11.152441513181836,1.6315196313839964
background,79.03012067487656,29.31521054975773,1.7728767217696058
background,78.62167232516649,45.466695263887736,1.1145219007629987
background,103.57341388976265,51.294128993911116,1.5544142032279917
background,85.15199435389519,45.76584684918694,1.4513486387380357
background,83.75541032423756,35.16246705830825,1.403471532160898
background,82.91586946101758,18.15799354642227,2.4282074918986143
background,104.16802227653048,21.48919753234666,1.7980749192266459
background,87.00252848923716,29.773846717542927,1.4377769166612526
background,93.44475825288059,28.33386284461649,1.4008163912931728
background,86.85106530077617,8.780750762360285,1.088881653054173
background,94.23720870934629,53.36555793248374,2.503342510638224
background,79.44928950677038,11.770976128937509,2.1760870672301227
background,96.15117659773898,-1.996300901270411,1.5258644010928124
background,112.79925990344968,48.40391412297752,2.058184729874263
background,99.50410592907762,45.539675821281655,1.619856470798313
background,94.16371048717924,6.3594877974601545,2.6132453773041417
background,90.05459316969609,25.728863351817864,0.7252340212219123
background,84.94249728112396,52.49398341560386,1.2164236985598538
background,101.66839139198709,17.8700436297413,2.0734260749629647
background,97.61738305236958,16.544466740058382,0.9710591780899414
background,98.35605422256941,10.643092436964917,1.9118594005968377
background,107.45939971418467,12.925203605869791,2.451089463136487
background,90.72682655747437,4.68030426369382,1.1158441919432736
background,91.76506747825961,22.566809078040535,1.4228642729915157
background,85.16073542432028,18.983539343184166,0.5347119002476569
background,101.0227235549682,31.84630940424458,1.5699180721339772
background,79.62828630657332,20.862821692857896,1.0405074199080415
background,74.97805518634325,28.777894728014267,1.7801162586270862
background,94.37259590173946,38.03267871262295,1.567845627343963
background,83.79252619509072,38.14847158974298,1.3016730606956075
background,102.49264935551,33.72848134344603,1.8401487873464535
background,86.68713952689635,39.364763851188656,0.5567969692218169
background,87.29114756872403,33.085938816961054,1.5473921930318582
background,83.6836576806505,27.613441362097877,1.035884898001283
background,89.36759439585217,37.85948332582368,2.0508823987038407
background,98.42283910320832,43.310503030992116,2.3342989304096307
background,98.8032891633283,41.72644985251486,0.8179773191092289
background,96.98592379639932,17.886794958444998,1.321565844543456
background,109.55692863711167,47.58467827575426,1.5086435498703672
background,101.28780887022963,31.89446690106701,2.243008313800377
background,91.57849411786064,40.20564059591105,1.4057882078811608
background,77.6270453626434,37.1077213632773,0.9924781851901909
background,98.16494839014558,32.45490808968169,1.259781418551319
background,85.45639091549785,23.69306460674334,1.4927739665620998
background,77.89770037814934,53.18984823230843,1.0507429005755438
background,99.81485077283577,39.00434911247473,1.752519752671659
background,83.62925195574935,43.84033879610796,0.7574598367243919
background,105.48354363358877,37.216755813779685,1.2933316724656017
background,83.91788754391274,23.183567896096477,1.503252085532653
background,97.75674522857314,33.28356593585464,1.2099813156494363
background,103.09635308348491,39.07658768359019,0.4581103364327217
background,92.83486436045763,22.523145314023765,2.002603366341149
background,90.7866592992636,50.652058969218494,0.9746839696103575
background,60.219063749370605,31.975435422456517,0.8514576006123078
background,98.77186964043385,23.656169219271018,2.113069740681315
background,95.89448179656087,38.37304756241601,2.147626665477414
background,102.44576829165648,28.74712258509279,0.8272772477072509
background,107.59504535308301,43.547987516256775,2.255134157973808
background,79.95641478184336,46.75279097678592,0.7532746796176333
background,91.70386194465001,30.866774180245013,1.692471880069169
background,99.7350473388507,27.070703174792616,2.119157244202137
background,83.60373633131296,35.59683693229757,1.3638307923755988
background,101.44403668234627,23.800582978650638,1.2524136750308033
background,95.23773777483201,49.86875418548309,1.5157079268791374
background,89.10020084258375,36.56186080361988,1.290270888997231
background,90.92087122344338,33.25392189314953,2.244975104964915
background,80.55479694474244,30.594902327434816,1.4585737794296993
background,78.85250979419764,23.202970902567564,2.0162651758918497
background,92.11993039888803,35.498333914510624,2.144680935930589
background,81.00900511221931,29.676816936139062,2.017850074868587
background,90.70955105127413,30.146370219845526,2.030533726946298
background,86.96027620153592,12.227120579058935,1.746624882491528
background,72.44760036419204,35.234564651564874,0.8937825172582652
background,77.64137986301296,22.965336000667058,0.9854582972588354
background,88.98697062304842,31.654911612384428,0.7150153166412777
background,113.18065115265432,22.899514084699668,1.116632638975515
background,90.19399654308019,40.66540777095229,1.4543276993965848
background,65.28243675968919,23.58753434164183,0.7232780654049871
background,99.98251835199258,64.7107811034348,1.727740190732998
background,92.06923681905992,37.884121667816096,1.8192607246285428
background,91.9897672314215,22.590428915846807,1.433840109779158
background,80.15805421566236,35.06867738685737,1.4358496551725897
background,86.56085666678666,24.013477474477746,0.37298708773032496
background,94.794137770492,42.59345348265814,1.2823450234261282
background,83.21168523004248,30.80227618266567,2.327840533657246
background,96.02312429016176,25.248656442459183,1.0317142445827927
background,59.51968166432262,34.19937666069593,0.8050911937127613
background,109.13474502866107,33.64629837572208,1.2386029978994328
background,110.56511235704974,49.958408178751895,2.1900824255467737
background,92.1449506768206,20.453822728055247,1.1791874350595313
background,86.82906960576955,33.019769762517754,1.2077207532724767
background,85.18751186139123,13.102594534162797,1.6909397847667234
background,78.75054310877897,-4.881622086755241,1.0841841718019016
background,101.03658419820638,39.18678049585316,0.842221761497248
background,105.38559617936066,42.19522526665418,1.077785213787667
background,108.57704644579347,20.445522011301644,1.8641318651709073
background,93.91805789611915,22.229704272593057,1.066283822565078
background,99.5271512391973,43.98890829764431,0.8803139542070063
background,90.66123465782658,56.9178069167108,1.6674218438065067
background,94.19017504020977,50.654782884968185,0.9851718188671136
background,76.03670591989709,22.98171700522378,0.8568761947590181
background,67.96723197639214,9.848791299779492,2.2264176731729926
background,87.1860423070805,21.132917358916906,1.5221641131171013
background,80.63001498917801,20.195800320878842,1.8935389156503348
background,84.54264150028516,27.159845143783336,0.6848599213595897
background,95.48397555979882,42.09767857919064,1.4969038365234921
background,83.89440316611308,24.018061791394643,2.0724690083340613
background,92.60368555366347,28.760464949627668,0.9696370188470251
background,93.65410807902059,46.02069078498856,1.3022081573871243
background,71.49149358079246,36.02872700873393,2.297633124166313
background,91.88248939526599,16.21391546273119,1.4155827299323231
background,94.6055284730531,21.972386326512492,1.304979816489683
background,87.1886573496101,35.770724510052105,2.624118740043465
background,88.23840703490795,15.904625082069158,1.860303437574413
background,100.50710582815258,37.503555972777995,1.352359190894996
background,86.84617602041567,1.4658510998031034,1.399201423188527
background,89.43248698579255,29.032628654033694,2.2444986652580514
background,106.48020699015925,40.39898224078917,2.2212013734300076
background,98.5295668228829,3.3538480190233386,1.6737061131009863
background,91.73034147623703,-1.0488628267380005,2.240027269580006
background,81.52554555865174,40.18154261066016,1.4803103536637239
background,84.76914290671866,8.17493065189056,1.5336283498438854
background,88.78960053034557,3.228267599440155,1.1788218114449376
background,84.0749327771835,32.269153694065565,0.9210998746996183
background,87.74669438624117,22.3419109563374,0.3583979657591041
background,100.5981485408465,29.60676651544883,1.4690798281359765
